street_id,crime_VIOLENCE,crime_LARCENY,crime_BURGLARY,crime_DRUGS,SPORTS,SHOPPING,OTHER,TRANSPORTATION,AUTOMOTIVE,SERVICES,FOOD_DRINK,ENTERTAINMENT_RECREATION,HEALTH_WELLNESS,LODGING,PLACE_OF_WORSHIP,EDUCATION,GOVERNMENT,BUSINESS,FINANCE,FACILITIES,CULTURE,total_crime,total_places,crime_place_ratio,street_length_meters,place_density,interact_SHOPPING_x_FOOD_DRINK,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
82480,1,2,1,0,32,284,196,152,60,286,168,50,78,0,46,20,5,2,32,5,5,4,1421,0.0028129395218002813,154.3192150676962,920.818576854892,427.13396460753376,-18.733679363175558,-0.5170799427431703,0.31906902156223294,-8.421907949874452,17.625805510744144,-6.458695786164041,-14.570970004641048,1.84758031939375,1.3481769707021887,-2.660741482484871
102434,0,0,1,0,2,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0.09090909090909091,3.9245350043482343,254.80725713798918,0.0014370090063795995,4.794457493637223,0.5323146614558459,0.6145964124767903,0.669283353123078,-0.27919015843909445,0.19022638874932113,-0.2841540757057061,-0.04700133438479724,0.15094812645464495,0.13485767254020078
199285,0,0,0,0,12,48,33,21,10,41,53,20,14,0,8,14,0,0,1,2,0,0,277,0.0,199.8124630238592,138.62999124680425,22.49938605057017,-0.1399769240479391,0.18108233612654592,0.47695320033291405,-2.4127453232128686,0.3787463519628727,-3.084556261781448,1.5919577564608876,-2.368154433214518,-5.101678558807021,-2.4961407631311943
134465,0,0,0,0,8,45,43,9,10,68,38,4,5,0,28,28,0,0,4,0,0,0,290,0.0,24.786281427965996,1170.0020466676267,15.069920313385849,1.071586189730461,-0.24242223419789177,-0.40023523317599574,0.082389081831998,-0.0310774822382395,0.8146111666039716,0.09416500470037063,0.4278453683487633,-0.08201753864168665,-0.9074081569980742
148353,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,121.34424143233767,1.6482034717034453,0.0014370090063795995,4.881506558834432,0.5384979951361356,0.7687849615387683,0.6164808904626343,-0.3549365939059702,0.23395411885125322,-0.22630264390888594,-0.01337543887306089,0.1097258193000802,0.0020400283139899583
174817,0,0,0,0,5,8,0,2,0,10,3,0,0,0,2,0,0,0,1,0,0,0,31,0.0,26.284767471530092,117.93903078494847,0.1777434423482643,4.649511539983691,0.49976268975248056,0.567519870401375,0.6001676661880955,-0.32797519686325977,0.266655732067332,-0.20461039936566636,-0.029942118721327196,0.16232897113707478,0.00030587150348761194
164558,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,9.717214228180776,20.58203053916239,0.0014370090063795995,4.915268222489641,0.4878432110530191,0.745390320244861,0.5848542480290407,-0.34816842172451945,0.22512352971824892,-0.22066150205411084,-0.017300254150207084,0.1361408346962032,-0.007226230329902744
148464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,243.9005357675893,0.41000319939964847,0.0014370090063795995,4.919289650917436,0.48517403965780553,0.746828071761832,0.585563758504055,-0.348931515665739,0.22537685886638234,-0.21861227149257315,-0.01788589568227167,0.13571864411465911,-0.009170333696183863
132831,0,0,0,0,10,12,15,0,1,16,15,2,2,0,2,0,0,1,3,1,0,0,80,0.0,19.400623203308864,412.35788748454036,1.5218371309087595,3.690262061582042,0.43268101529952085,0.16713603442434463,0.7202803433617518,-0.5108313430576585,0.5145124904909627,-0.5460905673691,0.021520258334185915,0.4118519497815325,0.3077925271987708
82468,0,0,0,0,14,53,44,46,24,67,56,12,22,2,18,11,13,0,15,0,0,0,397,0.0,140.721211747194,282.1180936909579,26.280882522725967,-0.7286100851845272,0.6339061054566608,-0.007992858115686001,0.11470169348020057,0.11350517932168892,0.050393638088332915,-1.6346559750498262,-0.7345564429648207,-0.12632212669110673,-0.15769345399442125
176388,0,0,0,0,17,5,32,8,2,13,9,23,18,0,0,9,1,1,0,0,0,0,138,0.0,168.53122247582334,81.88393697778868,0.35537486168592824,2.3808771954689405,1.4463220136655004,0.21781462199578033,0.10871552863088962,-0.02735647399977148,-0.267169450220144,1.0850310512474501,0.10676335795006854,-1.2772028429060702,-1.1072668285306113
138262,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,15.643263560608183,19.177583938139346,0.0014370090063795995,4.872187264489936,0.4957455098469742,0.6755813944276213,0.6006812521175287,-0.3275467220832651,0.23231823550118103,-0.1986291717009774,-0.04123101804904426,0.13561104132007534,-0.008016999782380851
178667,0,0,0,0,14,50,47,25,9,38,46,10,39,0,12,11,4,0,8,2,0,0,315,0.0,34.61597141364024,909.9845739873587,20.325003318411866,0.7305225650518202,-0.6224308250105284,0.11563879216537712,1.2398184930459293,-0.2048308687208326,0.1417762816406597,-0.3364408522640583,0.21168152330320628,0.09945571455891611,-0.8693377353472972
24848,0,0,0,0,9,34,35,20,4,25,48,14,21,2,6,6,5,1,4,0,0,0,234,0.0,20.028879359074814,1168.3129934774797,14.371886438703003,1.503401625176596,0.32633363355668055,0.35168528859830567,-0.6548049091363296,0.008750650766952417,1.0117897970404472,0.2693226343907744,0.05292245609424466,-0.2783040629452639,0.165890659219832
119037,0,0,0,0,16,50,24,21,12,41,31,5,14,0,16,0,2,0,4,0,3,0,239,0.0,69.67332739505694,343.02940441589436,13.639703180804377,1.663059292729942,-0.06259724929084504,-0.22464263769078535,-0.6083105053632643,-0.23558547993719336,0.009333373444780094,-1.238674844926697,-0.231103994941758,0.7196696238860004,-0.7512615653117395
131333,0,0,0,0,9,36,17,2,12,12,35,12,1,1,2,4,2,1,1,2,0,0,149,0.0,283.4669832492429,52.563440825483845,11.069022432086848,1.605965244979055,1.1266478025898148,-2.526995440590276,0.2618771844162098,2.0048340302354872,0.531033945648147,2.3784422960825164,-0.8147966291981362,-2.2407722990035333,0.3015482312311951
134466,0,0,0,0,11,28,32,12,4,47,40,5,15,0,20,14,2,0,3,0,0,0,233,0.0,404.6913099213857,57.574747539121105,9.821293063713536,1.7673097935466062,0.4089076643492928,0.4179219764459258,0.4819140523497569,0.036447677159866715,0.8777238675787159,-0.14162211068058292,0.4255221387533572,-0.011849625438881184,-0.3772340830113919
24847,0,0,0,0,2,14,6,2,0,4,24,0,0,0,2,0,0,0,0,0,0,0,54,0.0,220.25816740168182,24.51668450574227,2.883932420139981,4.201782155526949,0.3544006320391732,0.5476288169403328,0.6776999740781717,-0.3873172848405586,0.29456971116134567,-0.272559206506105,0.01357351598609571,0.13723086087300485,0.2352538953992286
78539,0,0,0,0,7,3,13,8,4,27,4,3,42,0,8,1,6,0,2,0,0,0,128,0.0,113.71617484084261,112.56094410416905,0.08408333334544896,2.821020173316045,0.04978273288911372,1.6322314426361269,0.41529423732006737,-0.39293734240516504,-0.576008417904337,-0.45002331586216027,-1.921155735184668,0.9472344525659709,-0.071860920581377
75926,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14.256150428600966,14.029032662194425,0.0014370090063795995,4.905884634330232,0.49330354090193834,0.739101923585615,0.5825335896201173,-0.3541416755232967,0.22730997319773133,-0.21197111352960923,-0.022537495078279374,0.13212086877707946,-0.013460719007535038
189720,0,0,0,0,20,72,44,17,14,53,75,14,24,3,27,11,4,2,4,0,2,0,386,0.0,903.8911012309154,42.70425933769529,47.998936542154226,-3.0021599145325526,0.2923111482637962,2.384668887819951,-3.0631469722424245,-0.15104608578600068,-4.730897260768675,2.5545791188060383,-9.445509842276644,4.18496815143543,-0.951760401283836
131332,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0.0,15.564422879571161,25.69963583584032,0.0014370090063795995,4.860493276541938,0.4995076222820251,0.6333227023322456,0.6803622316220331,-0.3229195376129382,0.2109817581589799,-0.2160468170282882,-0.05007540114461427,0.12756892942971787,-0.00011152261627060678
172572,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,10,0.0,137.57154644256278,7.268944966156268,-0.005683822163919452,4.741616231319444,0.5447171227880698,0.8034708043745991,0.6440435612162101,-0.3536106931642183,0.31585448323184684,-0.17553051157594432,-0.007885530989408848,0.16396838648330525,-0.0016527832302771217
24844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.4667147953268795,18.29252187904208,0.0014370090063795995,4.907330735046885,0.48669493536625236,0.7416498439630462,0.585126057193597,-0.3510528938972638,0.2277557961883776,-0.2223460104422036,-0.012965830982457072,0.14092929736673998,-0.012203990397152531
75929,0,0,0,0,4,10,4,0,7,3,1,2,0,0,2,3,0,0,0,0,0,0,36,0.0,33.883811486054285,106.24542641791253,0.05206864978953697,4.329368305559102,0.2712913010725161,0.47540650909212234,0.5112159336350184,-0.05884490710123097,-0.3371293970415785,-0.23067164899038595,0.19967967924617405,-0.167211238335238,0.4173213201736254
134305,0,0,0,0,38,91,89,36,12,113,102,39,30,0,22,21,1,1,7,3,4,0,609,0.0,807.1737932478736,75.44843565219458,82.71806954745995,-4.871236252387554,-0.675936246529022,-3.4576356567022657,-1.9639823003941839,1.6343037470776856,-3.971718183138526,2.81416180964677,3.6947090209779145,-0.7897984285983766,-0.3078496132328993
176179,0,0,0,0,2,0,2,0,3,3,1,0,0,0,0,0,1,3,0,0,0,0,15,0.0,8.443280740817642,177.65606119769282,-0.0021899141604294113,4.679049060255529,0.5202026877440558,0.6153051981070503,0.665309246391142,-0.17175283422758592,0.13707961757201173,-0.10940930449570474,0.014577701067849225,-0.003370879502534757,0.17143280044416478
24858,0,0,0,0,2,20,11,6,1,15,20,0,13,2,8,11,2,0,0,0,0,0,111,0.0,27.673598499522505,401.1043233207103,3.4521990260256747,3.439319506015067,0.007776358730750346,0.8406080939118562,0.09400173772437506,0.21152243498833873,-0.031109657619974272,-0.2944266254946272,0.5684959529416542,-0.25801128200006684,0.6515775235344266
161423,0,0,0,0,8,51,55,37,10,90,72,18,26,2,29,17,4,3,6,1,1,0,430,0.0,202.48708722653652,212.35922047657726,32.55630805725022,-1.6945222543684721,0.19009135034333352,0.2717092899525573,0.9528020552411998,0.5536821797095799,1.4351239459573881,0.2739980681873234,-1.1600173162925247,3.386569048637933,5.592403525845039
82484,0,0,0,0,92,33,96,26,10,61,52,31,105,4,10,28,9,1,3,0,2,0,563,0.0,202.12369305996086,278.54230816620975,15.115786007953194,-5.273975434098913,1.3604074249070195,-0.3729108259122037,0.6107917467352426,-2.475809447934017,-0.3470370338371832,3.196668480327088,2.125501786446427,0.9393178311020842,-8.207085305584123
168464,0,0,0,0,49,93,69,33,17,83,70,44,32,0,20,16,6,0,8,1,0,0,541,0.0,53.11184464979505,1018.6051785005882,57.91706432866238,-6.363139309470482,-0.8186774284529287,2.2620130868721997,-3.0911285015518923,2.0952324385800107,-6.793364275594726,3.0091728367752686,-11.928254324839894,2.913918092481036,-3.243661327208091
137903,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,331.63196438030275,1.2061563509037851,0.0014370090063795995,4.8909420693882835,0.5002720667908597,0.7326975036903549,0.5800141415913537,-0.35966527437281015,0.22916785097131553,-0.20511804439102746,-0.026650565479689303,0.12757200772755228,-0.01814346594179303
138255,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,102.27879355714528,2.933159353628705,0.0014370090063795995,4.897004918879081,0.4905371383453643,0.7375270336850728,0.5834854698133078,-0.35511542411673225,0.2281208283584112,-0.2109872957084407,-0.023981943491513447,0.13114085660738506,-0.01524824911962605
137090,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,87.64484121474135,3.422905396850006,0.0014370090063795995,4.878126061707401,0.48199015716492566,0.7202987239138101,0.6631015103387032,-0.3529774370478843,0.19871011634573738,-0.2456714144958417,-0.007408289686488323,0.11875220836618901,0.007724401701171599
131334,0,0,0,0,4,2,5,2,1,0,3,0,1,0,4,3,0,0,0,0,0,0,25,0.0,98.58796518515068,25.358064701963745,0.0373530402165305,4.683016661446661,0.508672930405745,0.700111598291572,0.5661893277381282,-0.36860404554650095,0.22717178579419559,-0.2304187953547674,-0.005058235015471035,0.13089902088680366,-0.08309615653318159
24898,0,0,0,0,4,11,21,4,4,17,12,4,15,2,4,6,0,0,5,0,0,0,109,0.0,386.4021067263917,28.208955930248603,1.1049372609473205,3.5798822929037373,0.3141959895313174,0.6284225261565859,0.8766307896228867,-0.38222859330897485,0.43206107725032483,-0.37885341590072424,0.06659359154302104,0.2070388718889874,0.08846412043814333
134303,0,0,0,0,6,12,14,9,7,24,20,7,16,1,2,9,2,1,4,1,0,0,135,0.0,8.600660364435045,1569.6469140700428,2.0428788338834845,2.7849983576950232,1.3128797722948546,0.5540648405941726,0.06430407845699604,-0.4152853527712632,0.5437082411498828,0.4256002646038213,1.0855229337514531,0.892460178421366,-0.9711284864485882
145028,0,0,0,0,15,22,25,16,3,44,75,3,19,0,12,8,0,0,3,0,0,0,245,0.0,88.37379974471855,277.2314879610479,14.478437395863587,0.9406750832245321,0.06994861169393576,-0.5626045160944245,-2.1692136365678105,-0.5563041818431473,-0.9887579838714993,1.2878447116044778,0.42769122985752656,-1.055235200351274,-0.20260671412078007
82456,0,0,0,0,2,8,3,4,1,9,8,0,0,0,0,0,0,0,0,0,1,0,36,0.0,72.95697740597734,49.34414949741398,0.5190597057200659,4.284548100549186,0.24904585941520013,0.7877961172706047,0.5236784903336241,0.1873333088879923,0.6662047551314958,-0.48961834498168033,-0.09204569468944229,0.11041676950101846,-0.23437999095179674
131336,0,0,0,0,2,65,27,12,24,49,41,8,8,1,8,3,0,0,3,1,0,0,252,0.0,310.85513448030326,81.06670022398086,23.569720973222022,1.472649505408528,0.9346202160286985,-0.016622373968828763,0.8221473207196677,-0.433170166250432,0.21844629424591283,-0.8390339550907202,0.05741877570429027,0.2494251537874485,0.7680582051876386
155485,0,0,0,0,6,7,14,7,1,14,9,1,12,0,0,0,0,0,1,0,0,0,72,0.0,15.418152321006602,466.9820254785195,0.5100069261582602,4.189475179706847,0.2889709002286055,0.8356735998496919,0.5727068635315735,-0.41722274465415904,0.25506834912194587,-0.19674601569408387,0.20691679784812492,0.18248641504757718,-0.10859908880730264
161952,0,0,0,0,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0.0,110.68765021166386,10.841317867939962,0.0014370090063795995,4.773920834748868,0.5271135832636522,0.7247577064990498,0.5374165352108722,-0.3806013377170746,0.28175810876817253,-0.1663716067362609,-0.029575954601116103,0.11837244979091056,-0.09883898867065916
82652,0,0,0,0,5,10,58,28,2,48,36,20,52,1,20,11,4,1,6,0,1,0,303,0.0,96.96894845715849,312.4711619760086,3.0703215320023793,-0.554133095940326,-0.07693942217333458,0.8880508938992928,-0.43039458487266596,-0.3398557118289987,-1.16203364650555,1.351090777759235,2.185810910440479,-5.662627376391635,-6.3759098930092915
134299,0,0,0,0,17,57,30,16,8,58,50,13,32,0,2,10,3,0,1,0,0,0,297,0.0,77.10609494261567,385.1835580845263,25.228022305728974,0.1331337888171067,-0.2960638491291884,-0.21253893243039687,-0.6632210365372488,-0.16246241839987088,0.15450788496626575,-1.1822222844879442,2.126227361924581,0.5652952774681266,1.8906972783529892
139843,0,0,0,0,17,38,19,8,7,42,44,13,16,0,16,15,4,0,2,0,0,0,241,0.0,23.11171119889827,1042.7613858877244,14.731603348235488,0.4865292025092064,0.5636184787123597,-0.1539549638162133,-1.7301960750523588,0.1398560635221331,0.06813419455088929,0.6963518942003896,0.5799863164760952,-1.1421596678172536,-0.44142344867315875
180322,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,46.81105131428479,4.272495369890748,0.0014370090063795995,4.904328784563915,0.4910976730233373,0.7469242114152858,0.5850143954832696,-0.35359860096681994,0.22410460373089894,-0.21810776426497622,-0.014208370368662127,0.13840503502940854,-0.006825782592744384
137069,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,30.35079164386059,6.589613949672919,0.0014370090063795995,4.915268222489641,0.4878432110530191,0.745390320244861,0.5848542480290407,-0.34816842172451945,0.22512352971824892,-0.22066150205411084,-0.017300254150207084,0.1361408346962032,-0.007226230329902744
135735,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0.0,28.70839662591925,17.416507320669286,-0.005816837327238422,4.866919940243172,0.3513448479244338,0.8264627456578958,0.544505156441589,-0.2974656141677612,0.10343823399960475,0.045506385406186234,0.21569155387641345,0.0514025703684101,0.1426080159460638
132469,0,0,0,0,4,6,11,7,1,26,19,2,5,2,4,0,2,1,3,0,0,0,93,0.0,184.57528732937018,50.38594350610097,0.9355979810627741,3.492312455338088,0.3073260127630298,0.5540313859086003,0.546490764656441,-0.3364551629209442,0.3255000813424094,-0.17425186914554908,0.362236248128117,-0.17172052454285597,0.5365789815986102
24853,0,0,0,0,11,34,26,12,2,53,23,11,5,2,12,13,0,1,2,2,4,0,213,0.0,217.72393599386155,97.83030929865481,6.824228334748989,1.3727206629734436,0.6746000325904797,0.07118213436925541,0.44332124337085843,0.7131060233557855,1.1248676149759347,0.3420360354211994,-0.05225873979191409,1.4121690801815958,-0.09301665982123619
67526,0,0,0,0,67,139,64,63,16,97,92,17,21,3,30,40,16,5,11,1,1,0,683,0.0,372.38591002164884,183.4118804227296,114.08930839343331,-5.599525811666252,-0.4354374383604416,-2.378594400592312,-0.11384521661080915,1.005590602054677,2.0708880328542074,-2.1459201074996708,-0.26690630943319676,-0.15802966208783822,1.0610767813656443
137183,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,7.799269356455704,38.4651415778685,0.0014370090063795995,4.899573682369563,0.4964946394342486,0.7363440983457973,0.5818872593448371,-0.35580469344492405,0.22819878389898912,-0.20883369777372027,-0.023871625100311378,0.13081196970071096,-0.01667236307485795
131337,0,0,0,0,2,7,7,8,4,7,18,3,0,0,2,3,0,1,1,0,0,0,63,0.0,60.2191360044085,104.61790749602903,1.0434997524061875,3.916211061829884,0.29446182497052703,0.45664853798680155,0.7866480987812638,-0.3077970198778144,0.16046365274003346,0.05196351059440893,0.07530137544661537,0.013000189517525573,0.22814822207315233
132426,0,0,0,0,30,100,71,47,26,105,76,22,110,4,12,6,6,1,7,0,1,0,624,0.0,1461.5841387669484,42.69340255200304,67.66541633892479,-4.154229609476544,-0.38616659291423905,0.30696917403674184,-2.3324332943824473,2.088387787376789,-0.7032212746152346,2.5505762680244652,-5.029677446199084,0.13485763388240962,-4.298627588268122
95966,0,0,0,0,10,34,34,32,11,70,38,19,25,0,16,8,8,1,1,1,0,0,308,0.0,53.546694940411285,575.1988994703662,11.352823197121397,0.3885013064421198,0.21872260336147262,1.3377998307367027,0.2645258891201736,0.4537944073699096,0.25029685101053545,-0.9706068955501264,0.5373675219847738,-0.2788783337284137,1.0133601462475725
26772,0,0,0,0,8,1,9,2,1,4,0,0,16,0,0,0,0,0,0,0,2,0,43,0.0,104.57534616666938,41.11867813611418,-0.0021234065787699265,4.458196719009611,0.31718837991371013,0.47250924012144796,0.631739487521893,-0.39668139217686127,0.18771307762982742,0.13342214394657456,0.10348949956485001,0.19912714877045185,-0.48234969980754905
189721,0,0,0,0,65,110,83,58,32,99,149,22,46,0,26,21,26,3,8,2,1,0,751,0.0,916.1751554154653,81.97122521396447,146.35437749738102,-8.3638516437111,-1.3499998083624825,-4.951752994885401,-6.1215581759868805,-2.8079088110270103,-2.643933203862776,0.9785018368923798,-8.656529102123656,-10.09415357268633,6.973246047193291
92679,0,0,0,0,2,0,1,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,12,0.0,62.74589085882314,19.124758347920718,0.0014370090063795995,4.743756846840577,0.4836704555881002,0.7307808243378694,0.60558742547771,-0.3543388985855681,0.23061918064752274,-0.2134060553862563,-0.00669773692723874,0.14729115847553195,-0.0023750480845805833
172582,0,0,0,0,0,2,0,4,1,4,8,0,0,0,0,0,0,0,0,0,0,0,19,0.0,121.47888880709267,15.64057770578707,0.10908114418394708,4.721186877373088,0.5158911183142316,0.6675107473590002,0.5912647129785306,-0.44623610405669567,0.1642163047615934,-0.27388401939472623,-0.07751452849949449,0.101547482603235,0.06382957978713721
137084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10.753778646440864,9.299056944332456,0.0014370090063795995,4.918440340509436,0.4869782333121687,0.7454095205514033,0.5849976618676282,-0.34847943130871406,0.22531851494317498,-0.21961114573685747,-0.01787622149716983,0.13648945704454235,-0.008178317873362873
161714,0,0,0,0,20,38,36,22,15,65,64,11,6,0,18,6,22,0,6,1,0,0,330,0.0,42.35982469451969,779.0400512273457,21.488631589810392,-0.07903551163002681,0.7925538984496583,-0.0987319339809947,-0.5310964241274428,0.9936935710200059,1.8181301270130703,0.4599209466735665,-0.8817336670419814,-0.0876720527990052,-0.6551565830941234
130200,0,0,0,0,1,25,41,15,6,50,12,7,20,0,6,6,1,1,4,0,0,0,195,0.0,25.117748019116643,776.3434837055821,2.5647851354197826,2.1913752169238685,-1.5557784824288887,0.4730541563634482,0.5384201550970357,-1.0092233646297404,0.3431359896471457,-0.4125640219170635,-0.23701121490100668,-0.3701032791461676,0.42509792785192657
96647,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,167.64820146777578,3.578922975295551,0.0014370090063795995,4.869844098097359,0.4925183162947533,0.7468117518483907,0.5873870811882004,-0.313946705970143,0.22345721732043433,-0.25320632884272337,-0.028321564003163602,0.12760444889563605,-0.018330942994753935
120954,0,0,0,0,37,44,41,35,17,77,31,13,27,8,32,37,6,0,0,0,0,0,405,0.0,99.69710844999992,406.2304376692285,11.989619086008089,-1.6328870421313226,0.12197635401724283,0.6368983892897812,0.5559271227887026,-2.1729107902066556,-0.2097601169654238,2.0283249061831574,3.5607540619276854,2.6541207075288233,-0.9380639516830513
134300,0,0,0,0,4,54,32,18,6,53,30,5,14,0,16,4,5,0,4,1,3,0,249,0.0,416.0317185434323,59.85120578588895,14.258127480240821,1.5221470903878083,0.12444336123541856,0.3003554765604518,-0.3773198942740772,0.4157639078009478,0.05559761702856244,-1.313944949432099,0.11188566279980082,1.1847432086934004,-0.5375385999000664
136724,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0.0,33.857408472738435,8.86068997990665,0.0014370090063795995,4.872003626314999,0.5343815711610904,0.7618685665695126,0.613079120216211,-0.3600164736987993,0.23777808208694023,-0.22764214842082214,-0.014614393218410321,0.11134973805540622,0.005695410719010183
26795,0,0,0,0,38,159,195,105,51,276,200,40,88,4,98,67,18,0,10,0,16,0,1365,0.0,95.27224282788976,1432.7362928422772,284.4733952662538,-16.693681472689033,-0.8491633411680299,-0.26428877508492543,-6.464427367248264,3.6501229088124263,-12.06689357365463,13.402995830732996,6.2325362251491345,7.1720631937702795,3.4050070826132597
186399,0,0,0,0,6,2,0,4,0,4,2,0,0,0,0,3,2,0,0,1,0,0,24,0.0,751.0111711853558,3.1956914784795654,0.023007419423047185,4.617458623379841,0.4517535036201952,0.5672454466675716,0.47853650853772367,-0.40260735914025825,0.3365408434551051,-0.18950870054188063,-0.042131817621440124,0.1020252878536121,0.3442471439811888
65964,0,0,0,0,19,69,49,20,16,96,66,16,48,0,22,26,7,1,3,0,1,0,459,0.0,116.10200870345406,395.34199720210756,40.439874002207304,-2.5139677333164316,-1.6698145186007203,-3.0757592106819645,-2.937125784136721,-3.4158619395645875,0.4689000643359621,-2.971195088330949,3.9743289632088845,5.166738686030381,3.2724798220473232
178245,0,0,0,0,4,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,11,0.0,1517.087342880684,0.7250736123810063,-0.005816837327238422,4.832756754445497,0.3550056784266939,0.8151633816169009,0.538090325178338,-0.30922205457734053,0.10877550183873279,0.04916076711134079,0.21360383568551064,0.04753255347346584,0.14219249208292226
179419,0,0,0,0,82,297,240,162,63,308,332,65,131,4,70,145,36,5,20,9,8,0,1977,0.0,6.13774905405965,32210.50555483962,883.8222174191686,-26.48227945050501,-7.709312564814477,-15.682066617888882,-14.605256156887554,-14.34235985608676,2.0372454515790688,-4.760812117456025,0.7717384532527665,2.655116492932936,-2.8414637184270215
138254,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0.0,429.09878288866224,1.8643725685131458,-0.005816837327238422,4.857614217224403,0.3724082584385496,0.8192151145978201,0.5616520346680755,-0.3267186072979333,0.09907234387034866,0.04841487990307991,0.2175497832513897,0.03941776401678014,0.13534714912599669
138259,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,1,0,0,0,0,0,13,0.0,350.96199938122953,3.704104724420281,-0.020324529994474465,4.810347972149448,0.06093805257718782,0.9987811489525122,0.5250264034593264,-0.2590766724896787,-0.17372771713776824,0.5166194811690595,0.7331310523190547,-0.10015072965968297,0.47869600387710515
186380,0,0,0,0,0,3,1,6,0,9,9,1,0,0,0,0,0,0,0,0,0,0,29,0.0,149.88031033626126,19.34877232035187,0.20074279721359634,4.498207064653214,0.5340935318349869,0.9381976540946746,0.6676888351575783,-0.31982626546851306,0.24122571072695478,-0.4075379394629493,0.14526354576689565,0.03725354302941068,-0.16235633927741455
134302,0,0,0,0,10,2,5,2,1,8,19,7,4,0,0,3,0,0,2,1,0,0,64,0.0,23.833390999465983,268.5308188055741,0.2668829729122636,3.7719083789033307,0.4001945771727802,0.3578432742242009,0.5966227152074935,0.2089855163533907,0.7890365120710883,0.10514311780150526,-0.2882348919422631,0.17594001715553154,-0.42062436567375516
179403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,157.20590571943342,0.6361084180798574,0.0014370090063795995,4.911947483821029,0.4835686124564429,0.7439314535803331,0.5860049178420715,-0.34959182526721866,0.2262629505848272,-0.2178403648470224,-0.019868873090103753,0.1356897176569123,-0.010565502185368059
82459,0,0,0,0,4,17,16,7,3,14,10,0,9,0,8,0,0,1,4,0,0,0,93,0.0,19.576093910890275,475.06923711815483,1.4323069490155955,3.931735814832415,0.575992997181815,0.6471893264434699,0.5549959231343788,-0.21246805892192228,0.16881243614095348,-0.01860126341223023,0.17831238562497215,-0.0478344209314433,-0.14496200018284033
134301,0,0,0,0,12,16,27,15,5,27,0,10,9,0,4,0,2,0,2,0,0,0,129,0.0,28.61880642341485,450.75255093258176,-0.05552964035601282,3.152142591132212,0.11670930038491227,0.48665365617961726,0.4629130594024903,-0.6209954445483553,0.6662535006823982,-0.5350593431081867,0.2343504547953252,0.37828040690335213,0.03362714849197451
145027,0,0,0,0,9,36,32,5,6,34,18,2,8,2,28,13,4,1,2,0,0,0,200,0.0,36.13475310819481,553.4837872038569,5.631081674073148,2.2439077952729933,0.9717890292607889,0.2863707530645065,0.7700375098396325,-0.6828289567704326,-0.12495619611970658,0.38786998165365477,0.7613028690970909,0.9743517436884764,-0.3772628186673337
131569,0,0,0,0,9,35,38,39,4,57,43,6,3,1,4,3,6,1,2,0,0,0,251,0.0,397.13734590319103,63.20231592150125,13.245204097473335,1.4119565874489703,0.9206086118738888,0.42117040948673684,0.661722508379029,0.30107418615253145,0.2629203727487003,0.14133481637611386,0.1701956935961832,0.1527815995440571,1.1369846949166416
